lf_num	auroc	aupr	bce_loss	sampled_lf_name	label_source	data_source	model	epochs	l2_param	lr_param
1	0.6342595295079096	0.16625715822774645	0.3138095736503601	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_GENE_RECEIVERS	ALL	abstract	tune	500	1.2575	0.01
1	0.8485452919733132	0.33378036631915753	0.2035790979862213	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_GENE_RECEIVERS	ALL	abstract	test	500	1.2575	0.01
1	0.5725585196427531	0.15596023116028668	2.5301694869995117	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_BICLUSTER_PROGRESSION	ALL	abstract	tune	500	0.01	0.01
1	0.7190659605199806	0.27236885908696196	2.8215229511260986	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_BICLUSTER_PROGRESSION	ALL	abstract	test	500	0.01	0.01
1	0.5713034849103964	0.16186684634053056	0.3395844101905823	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_IN_SERIES	ALL	abstract	tune	500	1.2575	0.01
1	0.7487791457459247	0.270183025228124	0.21786002814769745	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_IN_SERIES	ALL	abstract	test	500	1.2575	0.01
1	0.5834744031288308	0.16249856674856672	0.3289027810096741	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_DISTANCE_LONG	ALL	abstract	tune	500	1.2575	0.01
1	0.712875713597909	0.265808279203352	0.22218306362628937	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_DISTANCE_LONG	ALL	abstract	test	500	1.2575	0.01
1	0.5839413927966843	0.15133928440120392	0.31880438327789307	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_GG_BICLUSTER_BINDING	ALL	abstract	tune	500	1.2575	0.01
1	0.7379118233716212	0.27899892136043414	0.21288618445396423	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_GG_BICLUSTER_BINDING	ALL	abstract	test	500	1.2575	0.01
1	0.6031463428871636	0.15815951790427235	2.5201752185821533	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_IS_BIOMARKER	ALL	abstract	tune	500	0.01	0.01
1	0.7380149941536557	0.27531346742486573	2.811939001083374	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_IS_BIOMARKER	ALL	abstract	test	500	0.01	0.01
1	0.5725877064969938	0.1632341727676413	0.3224848210811615	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_GiG_DOWNREGULATES	ALL	abstract	tune	500	1.2575	0.01
1	0.7256345003095123	0.26991018438415415	0.21666836738586426	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_GiG_DOWNREGULATES	ALL	abstract	test	500	1.2575	0.01
1	0.5774327243009749	0.15803092101180638	2.5312201976776123	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	ALL	abstract	tune	500	0.01	0.01
1	0.7055161978127794	0.2689072410139519	2.822389602661133	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_BICLUSTER_DRUG_TARGETS	ALL	abstract	test	500	0.01	0.01
1	0.5757106999007646	0.16402813255135235	0.3214534819126129	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_BICLUSTER_ANTAGONISM	ALL	abstract	tune	500	1.2575	0.01
1	0.7198225462549006	0.26607170861196283	0.21758107841014862	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_BICLUSTER_ANTAGONISM	ALL	abstract	test	500	1.2575	0.01
1	0.5708364952425428	0.16311123958182777	0.3225339353084564	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_DISTANCE_LONG	ALL	abstract	tune	500	1.2575	0.01
1	0.7213701079854185	0.2693540441760687	0.21750769019126892	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_DISTANCE_LONG	ALL	abstract	test	500	1.2575	0.01
1	0.5746015994396124	0.12238399273429015	0.30859434604644775	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DaG_DISEASE_SAMPLE	ALL	abstract	tune	500	1.2575	0.01
1	0.6940298507462687	0.23136688809747108	0.2258176952600479	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DaG_DISEASE_SAMPLE	ALL	abstract	test	500	1.2575	0.01
1	0.5844667561730197	0.15603628822695648	2.530691385269165	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_BICLUSTER_OVEREXPRESSION	ALL	abstract	tune	500	0.01	0.01
1	0.7089208336199189	0.2682010170473076	2.822317123413086	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DG_BICLUSTER_OVEREXPRESSION	ALL	abstract	test	500	0.01	0.01
1	0.5589866324207577	0.1317819766209859	0.32227033376693726	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CtD_WEAKLY_TREATS	ALL	abstract	tune	500	1.2575	0.01
1	0.712084737602311	0.25354700711734846	0.21787506341934204	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CtD_WEAKLY_TREATS	ALL	abstract	test	500	1.2575	0.01
1	0.5638316502247388	0.15564195211254034	0.3227205276489258	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DaG_WEAK_ASSOCIATION	ALL	abstract	tune	500	1.2575	0.01
1	0.7203384001650732	0.267129350071508	0.21755680441856384	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_DaG_WEAK_ASSOCIATION	ALL	abstract	test	500	1.2575	0.01
1	0.5664584671064153	0.16280820927879747	0.32265549898147583	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CD_CHECK_DEPRESSION_USAGE	ALL	abstract	tune	500	1.2575	0.01
1	0.7213701079854185	0.2693540441760687	0.21751122176647186	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CD_CHECK_DEPRESSION_USAGE	ALL	abstract	test	500	1.2575	0.01
1	0.5728503881851614	0.14954941159495239	2.530674695968628	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_GG_BICLUSTER_IDENTICAL_PROTEIN	ALL	abstract	tune	500	0.01	0.01
1	0.7186532773918427	0.2684742653055845	2.822117328643799	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_GG_BICLUSTER_IDENTICAL_PROTEIN	ALL	abstract	test	500	0.01	0.01
1	0.5780748350942735	0.13973195164526436	2.532189130783081	LF_HETNET_DRUGBANK,LF_HETNET_DRUGCENTRAL,LF_HETNET_ChEMBL,LF_HETNET_BINDINGDB,LF_HETNET_PDSP_KI,LF_HETNET_US_PATENT,LF_HETNET_PUBCHEM,LF_HETNET_CG_ABSENT,LF_CG_CHECK_GENE_TAG,LF_CG_DISTANCE_SHORT	ALL	abstract	tune	500	0.01	0.01
